,Keyword,Source,Author,Title,URL,Text,Published,compound score,negative score,positive score,neutral score,Overall Sentiment,Source Bias
515,immigration,The Washington Post,Josh Dawsey,Trump looks for ways to win over voters on health care after failing to deliver on promises,https://www.washingtonpost.com/politics/trump-plans-to-sign-executive-order-on-preexisting-conditions/2020/09/23/21b89340-fd1d-11ea-830c-a160b331ca62_story.html,"He is expected to mostly avoid speaking about repealing and replacing the Affordable Care Act, something he has long promised to do but a position that is ­unpopular with voters.
Trump keeps promisi… [+11293 chars]",2020-09-23T23:35:00Z,0.743,0.127,0.371,0.502,1,-3.7
516,immigration,The Washington Post,Adam Taylor,Dutch lawmakers demand answers after U.S. ambassador holds party for right-wing populists at embassy,https://www.washingtonpost.com/world/2020/09/22/us-ambassador-pete-hoekstra-netherlands-embassy-fvd/,"The State Department did not immediately respond to a request for comment. U.S. officials told the Dutch media that the proceeding was nothing out of the ordinary, but lawmakers argued it blurred the… [+5616 chars]",2020-09-22T18:24:50Z,0.29600000000000004,0.093,0.16699999999999998,0.741,1,-3.7
517,immigration,The Washington Post,Michael Kranish,"Donald Trump, facing financial ruin, sought control of his elderly father’s estate. The family fight was epic.",https://www.washingtonpost.com/politics/2020/09/27/donald-trump-father-will/,"Donald Trump was facing financial disaster in 1990 when he came up with an audacious plan to exert control of his fathers estate.
His creditors threatened to force him into personal bankruptcy, and … [+19714 chars]",2020-09-27T14:07:18Z,-0.7506,0.299,0.0,0.701,-1,-3.7
518,immigration,The Washington Post,David Weigel,The Trailer: The First State goes last,https://www.washingtonpost.com/politics/2020/09/15/trailer-first-state-goes-last/,"I'm running because I think everybody deserves universal health care and guaranteed housing, Scarane told Mary Matthews, 57. We need a $15 minimum wage.
At least! Matthews said. Just let me be able … [+24075 chars]",2020-09-15T21:54:06Z,0.0,0.0,0.0,1.0,0,-3.7
519,immigration,The Washington Post,David Weigel,The 50 political states of America,https://www.washingtonpost.com/graphics/2020/politics/united-states-political-geography/,"The 2020 election may see the highest turnout in decades, though it comes at the same time as vast uncertainty about voting systems, mail ballots and the role of courts. For the second consecutive cy… [+19918 chars]",2020-09-22T19:08:27Z,0.0,0.0,0.0,1.0,0,-3.7
520,immigration,The Washington Post,Amanda Coletta,Covid-free communities on the U.S.-Canada border want travel restrictions eased,https://www.washingtonpost.com/world/the_americas/us-canada-border-hyder-stewart/2020/09/17/8b66d3b8-f54f-11ea-9279-45d6bdfe145f_story.html,"The mining towns of Hyder and Stewart form one of many cross-border communities along the U.S.-Canada frontier that have been severed for months by coronavirus travel restrictions.
Canadas coronavir… [+6947 chars]",2020-09-17T14:02:50Z,0.3612,0.0,0.304,0.696,1,-3.7
521,immigration,The Washington Post,Katerina Ang,Singapore — a poster child for globalism — is taking a nativist turn,https://www.washingtonpost.com/world/asia_pacific/singapore-visa-clampdown-coronavirus-foreign-workers/2020/09/18/16b014a2-f3f7-11ea-8025-5d3489768ac8_story.html,"Although officials have condemned the abuse, a thread of nativism has entered mainstream discourse as Singapore, which has ambitions of supplanting politically troubled Hong Kong as Asia's financial … [+6764 chars]",2020-09-20T11:00:00Z,0.0,0.0,0.0,1.0,0,-3.7
522,immigration,The Washington Post,Regine Cabato,Philippines deports U.S. Marine pardoned for murdering transgender woman,https://www.washingtonpost.com/world/asia_pacific/philippines-deports-us-marine-pardoned-for-murdering-transgender-woman/2020/09/13/8300e39a-f332-11ea-8025-5d3489768ac8_story.html,"MANILA A U.S. Marine convicted of killing Filipino transgender woman Jennifer Laude was released on Sunday after being granted pardon by President Rodrigo Duterte and deported from the country. 
Lan… [+5449 chars]",2020-09-13T05:50:39Z,-0.5267,0.326,0.14400000000000002,0.53,-1,-3.7
523,immigration,The Washington Post,Elizabeth Dwoskin,"TikTok videos, Facebook Trump ads spread misinformation concerning Biden’s health",https://www.washingtonpost.com/technology/2020/09/30/biden-misinformation-earpiece-tiktok-facebook/,"And on the video platform TikTok, four grainy videos alleging that Biden was wearing a wire to cheat during the debate racked up more than half a million combined views on Wednesday, according to res… [+2796 chars]",2020-09-30T23:34:27Z,-0.3182,0.204,0.0,0.7959999999999999,-1,-3.7
524,immigration,The Washington Post,Catherine Rampell,Opinion | Trump’s ‘terrific’ health-care plan is so secret his own health advisers don’t know it exists,https://www.washingtonpost.com/opinions/trumps-terrific-health-care-plan-is-so-secret-his-own-health-advisers-dont-know-it-exists/2020/09/17/266f4834-f917-11ea-89e3-4b9efa36dc64_story.html,"Over subsequentmonthsandyears, Trump boasted about the benefits of his plan. It would be cheaper yet somehow also more generous than Obamacare. It would be so easy, even though nobody knew health car… [+4716 chars]",2020-09-17T21:51:56Z,0.0,0.0,0.0,1.0,0,-3.7
525,immigration,The Washington Post,Shibani Mahtani,'You're still my baby': Hong Kong mother pleas for son held in mainland China after desperate boat escape,https://www.washingtonpost.com/world/asia_pacific/hong-kong-12-arrests-china/2020/09/27/fcd90c02-fe26-11ea-b0e4-350e4e60cc91_story.html,"Li had his political awakening in 2014, as a participant in the Umbrella Movement. The 79-day street occupation failed in its goal of universal suffrage, but inspired a new generation of Hong Kongers… [+7830 chars]",2020-09-27T12:00:20Z,-0.1531,0.115,0.085,0.8,0,-3.7
526,immigration,The Washington Post,Elizabeth Dwoskin,Twitter employees can now work from home forever,https://www.washingtonpost.com/technology/2020/10/01/twitter-work-from-home/,"From his home base on the Hawaiian island of Kauai, Anton Andryeyev is running Twitters efforts to chase Russian bots and other rogue actors off the platform. A year ago, he traded his office in the … [+17365 chars]",2020-10-01T15:15:00Z,0.0,0.0,0.0,1.0,0,-3.7
527,immigration,Politico,Ryan Lizza,Why Trump resorted to torching the debate,https://www.politico.com/news/2020/09/30/trump-debate-tactics-423547,"In the fall of 2016, he shrewdly used the policy issues of immigration, trade, and Obamacare, and the personal issues of alleged corruption, against Hillary Clinton. That formula yielded an Electoral… [+3594 chars]",2020-09-30T07:20:12Z,0.0,0.0,0.0,1.0,0,-3.5
528,immigration,Politico,Matt Dixon,‘He just lies’: Florida’s senior voters suddenly are in play - POLITICO,https://www.politico.com/news/2020/09/28/florida-senior-voters-presidential-election-422767,"But that comfortable cushion with senior voters is growing thin this year. A September poll from AARP had Biden up one point with voters older than 65, within the surveys margin of error.
Monmouth t… [+3141 chars]",2020-09-28T23:55:00Z,0.34,0.0,0.194,0.8059999999999999,1,-3.5
529,immigration,Politico,Alex Thompson and Laura Barrón-López,The surprise religious group that could decide Trump's fate,https://www.politico.com/news/2020/09/13/trump-biden-mormons-church-412234,"I don't understand how a member of the LDS Church could support somebody that is amoral and has shown his amorality from the time he came into our view, former Senate Majority Leader Harry Reid, a De… [+4992 chars]",2020-09-13T10:44:53Z,0.2732,0.0,0.208,0.792,1,-3.5
530,immigration,Politico,Meridith McGraw,Trump crams policy moves — real and imagined — into final weeks,https://www.politico.com/news/2020/09/15/trump-policy-moves-final-weeks-415630,"The president is also still vaguely promising ill-defined developments on core voting issues like health care, taxes and immigration, after signing a flurry of executive orders in recent weeks on iss… [+4826 chars]",2020-09-16T00:28:04Z,0.0,0.0,0.0,1.0,0,-3.5
531,immigration,Politico,Steven Overly,ByteDance picks Oracle in high-profile bid for video app TikTok,https://www.politico.com/news/2020/09/13/oracle-bytedance-tiktok-acquisition-413869,"""ByteDance let us know today they would not be selling TikToks US operations to Microsoft,"" the company said Sunday evening.
American interest in TikTok increased when the Trump administration signa… [+3031 chars]",2020-09-14T00:52:32Z,0.0,0.0,0.0,1.0,0,-3.5
532,immigration,Politico,Holly Otterbein and Megan Cassella,Rank-and-file union members snub Biden for Trump,https://www.politico.com/news/2020/09/22/donald-trump-union-support-snub-joe-biden-418329,"Though it showed a virtual tie, the NABTU survey represented a seven-point drop for Trump from March, the first change for the president in two years, said Sean McGarvey, the union president. He attr… [+3623 chars]",2020-09-22T08:30:20Z,-0.4215,0.318,0.0,0.682,-1,-3.5
533,immigration,Politico,Caitlin Oprysko,"Cruz, Cotton, Hawley headline Trump's additional 20 potential Supreme Court picks",https://www.politico.com/news/2020/09/09/trump-supreme-court-list-names-410919,"Our cherished rights are at risk, he said from the Diplomatic Reception Room of the White House, speaking of the November election. The assertion was a blatant appeal for conservative voters that Dem… [+5412 chars]",2020-09-09T20:54:55Z,0.5574,0.0,0.265,0.735,1,-3.5
534,immigration,Politico,Matthew Choi,Trump at Minnesota rally: Biden will turn state into a 'refugee camp',https://www.politico.com/news/2020/09/18/trump-biden-will-turn-minnesota-into-a-refugee-camp-417900,"""These hardened criminals are back in their country where they can do all the complaining they want,"" Trump said. ""And your families are safer for it.""
The Trump administration has made stonewalling… [+3788 chars]",2020-09-19T01:32:08Z,0.0,0.0,0.0,1.0,0,-3.5
535,immigration,Politico,Josh Gerstein,Court grapples with protections for journalists in Portland unrest,https://www.politico.com/news/2020/09/18/protections-for-journalists-portland-unrest-417684,"While the appeals court issued no ruling Thursday, Judge Diarmuid O'Scannlain, a Reagan appointee, sounded skeptical of the injunction. By contrast, Judge Morgan Christen, an Obama appointee, suggest… [+5057 chars]",2020-09-18T16:38:08Z,0.0,0.0,0.0,1.0,0,-3.5
536,immigration,Politico,"Anita Kumar, Gabby Orr and Meridith McGraw",‘This means everything’: Trump finds new rallying cry with Ginsburg seat,https://www.politico.com/news/2020/09/18/trump-finds-new-rallying-cry-with-ruth-bader-ginsburg-seat-418152,"Trump is expected to make a formal nomination as soon as the middle of next week, according to two people familiar with the plans. 
Judge Amy Coney Barrett, who joined the U.S. Court of Appeals for … [+4310 chars]",2020-09-19T03:03:21Z,-0.4767,0.237,0.0,0.763,-1,-3.5
537,immigration,Politico,Laura Barrón-López,Biden leads among Arizona Latinos but Trump makes gains,https://www.politico.com/news/2020/09/14/biden-trump-arizona-latinos-414866,"Arizonas growing Latino population, which is overwhelmingly of Mexican descent, is a key reason the state could swing to Democrats in the presidential race for the first time since 1996. Shifting att… [+4169 chars]",2020-09-15T00:58:24Z,0.4767,0.0,0.279,0.721,1,-3.5
538,immigration,Politico,"Kelsey Tamborrino, Caitlin Oprysko and Carla Marinucci",Climate clash hits 2020 race as California burns,https://www.politico.com/news/2020/09/14/biden-trump-california-fires-climate-change-414753,"While Biden and Trumps divergent attitudes toward climate change were already well established, their comments on Monday only stood to underscore their differences on an issue that has put lives at s… [+6007 chars]",2020-09-14T23:08:54Z,0.0,0.0,0.0,1.0,0,-3.5
539,immigration,Politico,Caitlin Oprysko,"Poll: Americans united on a slew of issues, despite contentious election season",https://www.politico.com/news/2020/09/15/election-season-americans-united-issues-poll-414687,"Overall I think Americans want not to be divided as politics are forcing it to be, and thats probably the biggest message of this poll, said John Shattuck, director of the Carr Centers project on Rei… [+5614 chars]",2020-09-15T08:31:07Z,0.5702,0.0,0.342,0.6579999999999999,1,-3.5
540,immigration,Politico,Nancy Cook,Trump’s team plots his departure — even if he won’t,https://www.politico.com/news/2020/09/24/trump-presidential-transition-421465,Liddell has met the congressionally mandated deadlines to file two different transition reports in May and August. He is working closely with a career government official who is serving as the federa… [+6302 chars],2020-09-24T22:50:38Z,0.0,0.0,0.0,1.0,0,-3.5
541,immigration,Politico,Steven Shepard,'Help me': Graham begs for cash in tighter-than-expected race,https://www.politico.com/news/2020/09/25/lindsey-graham-begs-for-cash-421952,"The story ofhow Graham became so desperate for cash illustrates the expensive, toss-up battle to control the Senate and the energy around President Donald Trumps pending Supreme Court nomination. Gra… [+6199 chars]",2020-09-26T00:17:07Z,0.4019,0.0,0.252,0.748,1,-3.5
